node_id,in_degree,out_degree,degree,in_degree_norm,out_degree_norm,degree_norm,closeness_harmonic,betweenness,degree_norm_fallback,pagerank
38,19,13,32,0.009433962264150943,0.006454816285998014,0.015888778550148957,307.9764361315707,0.00045228605918530546,0.015888778550148957,0.0007889267270444922
39,19,23,42,0.009433962264150943,0.011420059582919563,0.020854021847070508,302.30065009369144,0.0006262422357950384,0.020854021847070508,0.0008536675758316624
40,9,11,20,0.004468718967229395,0.005461767626613704,0.009930486593843098,342.8638635447312,0.0006212720593204745,0.009930486593843098,0.00032883908657664867
41,8,12,20,0.003972194637537239,0.005958291956305859,0.009930486593843098,269.03668003478833,0.00048707729450725207,0.009930486593843098,0.0003980085198920635
42,10,16,26,0.004965243296921549,0.007944389275074478,0.012909632571996028,364.70338810497526,0.0006709738240661125,0.012909632571996028,0.0004116924236884247
43,16,16,32,0.007944389275074478,0.007944389275074478,0.015888778550148957,404.893458747929,0.006903575123169113,0.015888778550148957,0.0006324640982223007
44,29,23,52,0.014399205561072492,0.011420059582919563,0.025819265143992055,358.3669611916029,0.0022514899429774,0.025819265143992055,0.0012013009556245148
45,17,15,32,0.008440913604766634,0.007447864945382324,0.015888778550148957,326.18890036032786,0.00011928423538953111,0.015888778550148957,0.0006907794095759837
46,5,3,8,0.0024826216484607746,0.0014895729890764648,0.003972194637537239,174.80246045531945,0.0,0.003972194637537239,0.00033546045632239013
47,13,10,23,0.006454816285998014,0.004965243296921549,0.011420059582919563,310.7706722304869,0.0011083493538277267,0.011420059582919563,0.0004682844955281141
48,14,8,22,0.006951340615690168,0.003972194637537239,0.010923535253227408,243.88502184409066,1.491052942369139e-05,0.010923535253227408,0.0006971199006838157
49,24,19,43,0.011916583912611719,0.009433962264150943,0.02135054617676266,278.3492889339708,0.008419478947911072,0.02135054617676266,0.0010872335118439751
50,8,18,26,0.003972194637537239,0.00893743793445879,0.012909632571996028,363.68506749505667,0.0008200791183030264,0.012909632571996028,0.00032676600538512175
51,10,10,20,0.004965243296921549,0.004965243296921549,0.009930486593843098,238.11503994564816,0.0008001984124047713,0.009930486593843098,0.000620089963278
52,7,5,12,0.003475670307845084,0.0024826216484607746,0.005958291956305859,350.66599121732605,7.455264711845695e-05,0.005958291956305859,0.0003075353885145652
53,9,8,17,0.004468718967229395,0.003972194637537239,0.008440913604766634,239.5815933392178,0.0,0.008440913604766634,0.000516099596077884
54,12,11,23,0.005958291956305859,0.005461767626613704,0.011420059582919563,312.1296298637686,0.001098409000878599,0.011420059582919563,0.00047852067132632094
55,10,13,23,0.004965243296921549,0.006454816285998014,0.011420059582919563,330.99549592930316,0.009985084537398667,0.011420059582919563,0.00046715723001510944
56,6,8,14,0.0029791459781529296,0.003972194637537239,0.006951340615690168,274.71020986392773,3.479123532194657e-05,0.006951340615690168,0.0002488985900193623
57,9,13,22,0.004468718967229395,0.006454816285998014,0.010923535253227408,242.36006944471686,0.0001292245883386587,0.010923535253227408,0.0004938601465403157
58,12,12,24,0.005958291956305859,0.005958291956305859,0.011916583912611719,287.03974252034504,0.0,0.011916583912611719,0.00048786535215898733
59,18,23,41,0.00893743793445879,0.011420059582919563,0.02035749751737835,297.3966606903196,0.0014264406481998095,0.02035749751737835,0.0007872140333034884
60,2,9,11,0.0009930486593843098,0.004468718967229395,0.005461767626613704,145.0083769756403,0.0,0.005461767626613704,0.00020078036101943522
61,4,5,9,0.0019860973187686196,0.0024826216484607746,0.004468718967229395,218.53273371137513,0.0,0.004468718967229395,0.00021170149458694465
62,9,4,13,0.004468718967229395,0.0019860973187686196,0.006454816285998014,237.9541158043281,0.0,0.006454816285998014,0.0003625951123717702
63,11,10,21,0.005461767626613704,0.004965243296921549,0.010427010923535254,380.74120900943973,0.0,0.010427010923535254,0.0004961038797337477
64,6,11,17,0.0029791459781529296,0.005461767626613704,0.008440913604766634,234.06373012774282,4.970176474563797e-05,0.008440913604766634,0.0002832238657833416
65,17,5,22,0.008440913604766634,0.0024826216484607746,0.010923535253227408,298.05544552619546,0.0006759440005406763,0.010923535253227408,0.0008627140836093508
66,21,8,29,0.010427010923535254,0.003972194637537239,0.014399205561072492,330.5136743351534,0.00011431405891496732,0.014399205561072492,0.0009865328830323404
67,5,9,14,0.0024826216484607746,0.004468718967229395,0.006951340615690168,280.77487106589547,2.4850882372818984e-05,0.006951340615690168,0.00026217304677287614
68,9,11,20,0.004468718967229395,0.005461767626613704,0.009930486593843098,252.42823406869257,0.0006212720593204745,0.009930486593843098,0.00045319492208216385
69,17,11,28,0.008440913604766634,0.005461767626613704,0.013902681231380337,302.0914866164566,1.9880705898255186e-05,0.013902681231380337,0.000682426209382993
70,9,18,27,0.004468718967229395,0.00893743793445879,0.013406156901688183,233.22188426447028,4.9701764745637964e-06,0.013406156901688183,0.0005431279782652165
71,8,6,14,0.003972194637537239,0.0029791459781529296,0.006951340615690168,364.75750953342924,0.002753477766908343,0.006951340615690168,0.00034578725365901286
72,7,4,11,0.003475670307845084,0.0019860973187686196,0.005461767626613704,256.31220162301906,0.0,0.005461767626613704,0.00039096288881065405
73,9,12,21,0.004468718967229395,0.005958291956305859,0.010427010923535254,347.95064736111783,0.001391649412877863,0.010427010923535254,0.0003742726583141906
74,11,4,15,0.005461767626613704,0.0019860973187686196,0.007447864945382324,325.04720729783884,0.00018886670603342426,0.007447864945382324,0.0002985541808503776
75,15,15,30,0.007447864945382324,0.007447864945382324,0.014895729890764648,345.4971340101015,0.0012624248245392043,0.014895729890764648,0.0005705469988466514
76,8,7,15,0.003972194637537239,0.003475670307845084,0.007447864945382324,328.3125153957213,0.0005168983533546348,0.007447864945382324,0.00022658332775926497
77,7,14,21,0.003475670307845084,0.006951340615690168,0.010427010923535254,333.3445409905931,0.0009542738831162489,0.010427010923535254,0.0004174841154399348
78,6,6,12,0.0029791459781529296,0.0029791459781529296,0.005958291956305859,212.42879749793406,0.0,0.005958291956305859,0.00029081514189859117
79,12,6,18,0.005958291956305859,0.0029791459781529296,0.00893743793445879,265.1516509522085,0.0,0.00893743793445879,0.00044903248255763196
80,12,10,22,0.005958291956305859,0.004965243296921549,0.010923535253227408,299.5904270876796,0.0022365794135537085,0.010923535253227408,0.0005699209429997376
81,8,10,18,0.003972194637537239,0.004965243296921549,0.00893743793445879,298.7761556380367,0.00031809129437208297,0.00893743793445879,0.00040317025877350274
82,10,14,24,0.004965243296921549,0.006951340615690168,0.011916583912611719,281.646371993108,0.0,0.011916583912611719,0.00048465376622878006
83,4,10,14,0.0019860973187686196,0.004965243296921549,0.006951340615690168,297.3806297819029,0.0,0.006951340615690168,0.00022275580247723857
84,5,5,10,0.0024826216484607746,0.0024826216484607746,0.004965243296921549,330.9861625418255,0.0003131211178975192,0.004965243296921549,0.0002443366120345335
85,12,11,23,0.005958291956305859,0.005461767626613704,0.011420059582919563,344.89153325069924,0.00018389652955886046,0.011420059582919563,0.0005109607041906724
86,10,8,18,0.004965243296921549,0.003972194637537239,0.00893743793445879,354.5608377975523,0.00017395617660973287,0.00893743793445879,0.0004160955703201956
87,11,13,24,0.005461767626613704,0.006454816285998014,0.011916583912611719,309.7395069987294,0.0009840949419636317,0.011916583912611719,0.000520773713152123
88,5,8,13,0.0024826216484607746,0.003972194637537239,0.006454816285998014,199.35202295211243,7.952282359302074e-05,0.006454816285998014,0.0003064483480722031
89,7,9,16,0.003475670307845084,0.004468718967229395,0.007944389275074478,356.8721990169699,2.982105884738278e-05,0.007944389275074478,0.0003185245805468187
90,3,8,11,0.0014895729890764648,0.003972194637537239,0.005461767626613704,272.9303949299713,0.00010437370596583973,0.005461767626613704,0.00017184280653241972
91,9,10,19,0.004468718967229395,0.004965243296921549,0.009433962264150943,273.7914379051591,0.0,0.009433962264150943,0.00036644642912285095
92,9,13,22,0.004468718967229395,0.006454816285998014,0.010923535253227408,272.8468107182564,2.982105884738278e-05,0.010923535253227408,0.0005223081396291429
93,10,12,22,0.004965243296921549,0.005958291956305859,0.010923535253227408,264.03662200845264,0.0005119281768800711,0.010923535253227408,0.00048654785481006387
94,9,9,18,0.004468718967229395,0.004468718967229395,0.00893743793445879,340.7854057471079,1.9880705898255186e-05,0.00893743793445879,0.0004342009125874079
95,7,8,15,0.003475670307845084,0.003972194637537239,0.007447864945382324,265.92530267983096,0.00018886670603342426,0.007447864945382324,0.0003404107934060327
96,6,6,12,0.0029791459781529296,0.0029791459781529296,0.005958291956305859,170.88508893884745,0.000586480823998528,0.005958291956305859,0.00034604452023504075
97,12,12,24,0.005958291956305859,0.005958291956305859,0.011916583912611719,331.3569674809003,0.0,0.011916583912611719,0.0004671876393140939
98,10,15,25,0.004965243296921549,0.007447864945382324,0.012413108242303872,336.6087414459327,0.0007504966476591333,0.012413108242303872,0.00027041194737243205
99,8,8,16,0.003972194637537239,0.003972194637537239,0.007944389275074478,177.3855225823656,0.0,0.007944389275074478,0.0004978936499274513
100,6,5,11,0.0029791459781529296,0.0024826216484607746,0.005461767626613704,302.11607875481866,5.964211769476556e-05,0.005461767626613704,0.00022452837298046952
101,8,10,18,0.003972194637537239,0.004965243296921549,0.00893743793445879,280.858290437847,3.479123532194657e-05,0.00893743793445879,0.00044259873781942106
102,7,11,18,0.003475670307845084,0.005461767626613704,0.00893743793445879,243.5701980139853,9.940352949127593e-06,0.00893743793445879,0.00041365921346781756
103,10,13,23,0.004965243296921549,0.006454816285998014,0.011420059582919563,407.975046176527,0.014502974952777158,0.011420059582919563,0.0005433520483453831
104,4,3,7,0.0019860973187686196,0.0014895729890764648,0.003475670307845084,225.00378681023253,1.491052942369139e-05,0.003475670307845084,0.00020707475682656958
105,6,10,16,0.0029791459781529296,0.004965243296921549,0.007944389275074478,208.1398835029383,0.0,0.007944389275074478,0.0003908842261175185
106,11,10,21,0.005461767626613704,0.004965243296921549,0.010427010923535254,210.79263851194276,6.958247064389315e-05,0.010427010923535254,0.0005553032508147419
107,10,8,18,0.004965243296921549,0.003972194637537239,0.00893743793445879,256.0420788980656,0.0,0.00893743793445879,0.00047166691932800926
108,16,9,25,0.007944389275074478,0.004468718967229395,0.012413108242303872,307.04533741809,4.9701764745637964e-06,0.012413108242303872,0.0007223277800498507
109,17,16,33,0.008440913604766634,0.007944389275074478,0.01638530287984111,338.89200066210026,0.0006809141770152402,0.01638530287984111,0.0005951828087975693
110,8,18,26,0.003972194637537239,0.00893743793445879,0.012909632571996028,347.83187965048904,0.001709740707249946,0.012909632571996028,0.00044151041230496333
111,7,7,14,0.003475670307845084,0.003475670307845084,0.006951340615690168,280.4760554564546,0.00037276323559228474,0.006951340615690168,0.00035528530529951646
112,9,7,16,0.004468718967229395,0.003475670307845084,0.007944389275074478,351.49800414590476,0.0003528825296940295,0.007944389275074478,0.0003884909337979727
113,16,17,33,0.007944389275074478,0.008440913604766634,0.01638530287984111,384.5734304009604,0.005337969533681517,0.01638530287984111,0.0007878843016499977
114,12,6,18,0.005958291956305859,0.0029791459781529296,0.00893743793445879,244.63568131944595,0.01005466700804256,0.00893743793445879,0.0005551921524638504
115,16,14,30,0.007944389275074478,0.006951340615690168,0.014895729890764648,271.7506198816334,0.00015904564718604149,0.014895729890764648,0.00062565095254861
116,8,10,18,0.003972194637537239,0.004965243296921549,0.00893743793445879,219.97771806283654,9.940352949127594e-05,0.00893743793445879,0.0003439999585027254
117,13,17,30,0.006454816285998014,0.008440913604766634,0.014895729890764648,238.07581019868886,6.461229416932936e-05,0.014895729890764648,0.0007696218912056753
118,6,7,13,0.0029791459781529296,0.003475670307845084,0.006454816285998014,338.5360399863776,1.491052942369139e-05,0.006454816285998014,0.0003235368545046236
119,10,9,19,0.004965243296921549,0.004468718967229395,0.009433962264150943,234.34217521312084,3.479123532194657e-05,0.009433962264150943,0.0005660239823234853
120,12,12,24,0.005958291956305859,0.005958291956305859,0.011916583912611719,299.19633357880946,4.970176474563797e-05,0.011916583912611719,0.0005074601186085585
121,9,9,18,0.004468718967229395,0.004468718967229395,0.00893743793445879,362.2881024015106,0.005308148474834134,0.00893743793445879,0.0004357351121444302
122,4,3,7,0.0019860973187686196,0.0014895729890764648,0.003475670307845084,357.47530970303,0.0003926439414905399,0.003475670307845084,0.00022992441365727424
123,10,10,20,0.004965243296921549,0.004965243296921549,0.009930486593843098,266.71373752581917,0.0,0.009930486593843098,0.0004820203082850529
124,5,5,10,0.0024826216484607746,0.0024826216484607746,0.004965243296921549,234.69180234027564,0.0,0.004965243296921549,0.0003120117854902979
125,7,8,15,0.003475670307845084,0.003972194637537239,0.007447864945382324,362.31885487227385,0.00010934388244040352,0.007447864945382324,0.000310325464243799
126,8,7,15,0.003972194637537239,0.003475670307845084,0.007447864945382324,267.74191982227296,0.0006212720593204745,0.007447864945382324,0.00046038162990023315
127,5,5,10,0.0024826216484607746,0.0024826216484607746,0.004965243296921549,214.20798231511114,0.0,0.004965243296921549,0.0003221833137154214
128,10,7,17,0.004965243296921549,0.003475670307845084,0.008440913604766634,332.1950900893241,4.970176474563797e-05,0.008440913604766634,0.00042930270544045974
129,8,9,17,0.003972194637537239,0.004468718967229395,0.008440913604766634,264.8841668311361,4.9701764745637964e-06,0.008440913604766634,0.00033042987387114713
130,12,8,20,0.005958291956305859,0.003972194637537239,0.009930486593843098,254.25800319859843,4.9701764745637964e-06,0.009930486593843098,0.0004799731165989381
131,12,11,23,0.005958291956305859,0.005461767626613704,0.011420059582919563,343.3371142846216,0.0003280316473212106,0.011420059582919563,0.00042178594690229197
132,8,9,17,0.003972194637537239,0.004468718967229395,0.008440913604766634,317.62340636592046,0.0005367790592528901,0.008440913604766634,0.0002564508553364051
133,5,6,11,0.0024826216484607746,0.0029791459781529296,0.005461767626613704,199.62934023839975,0.0,0.005461767626613704,0.0003314000488395666
134,8,7,15,0.003972194637537239,0.003475670307845084,0.007447864945382324,308.28070910369894,3.976141179651037e-05,0.007447864945382324,0.0003581248444163215
135,7,6,13,0.003475670307845084,0.0029791459781529296,0.006454816285998014,335.4674845186531,0.00021371758840624326,0.006454816285998014,0.0002874757039708358
136,9,7,16,0.004468718967229395,0.003475670307845084,0.007944389275074478,254.35218729953007,6.461229416932936e-05,0.007944389275074478,0.0005126281438511352
137,7,5,12,0.003475670307845084,0.0024826216484607746,0.005958291956305859,273.3345886929786,0.00036282288264315713,0.005958291956305859,0.00036135292662153623
138,7,5,12,0.003475670307845084,0.0024826216484607746,0.005958291956305859,331.903689466476,4.970176474563797e-05,0.005958291956305859,0.0002607888081416195
139,5,6,11,0.0024826216484607746,0.0029791459781529296,0.005461767626613704,192.01840037125018,0.0,0.005461767626613704,0.0003528632948926954
140,6,9,15,0.0029791459781529296,0.004468718967229395,0.007447864945382324,273.79631460679036,5.467194122020176e-05,0.007447864945382324,0.00030642919022315764
141,8,9,17,0.003972194637537239,0.004468718967229395,0.008440913604766634,240.9291393463299,0.0,0.008440913604766634,0.0004018161413445768
142,8,11,19,0.003972194637537239,0.005461767626613704,0.009433962264150943,378.0326438249702,0.00293240411999264,0.009433962264150943,0.0003329205078168323
143,9,9,18,0.004468718967229395,0.004468718967229395,0.00893743793445879,335.4726026854089,0.00026838952962644503,0.00893743793445879,0.0003515617954846231
144,10,7,17,0.004965243296921549,0.003475670307845084,0.008440913604766634,264.9324845543471,0.0,0.008440913604766634,0.0005693672914492705
145,6,10,16,0.0029791459781529296,0.004965243296921549,0.007944389275074478,248.2871690363073,1.491052942369139e-05,0.007944389275074478,0.00025342355061371463
146,11,9,20,0.005461767626613704,0.004468718967229395,0.009930486593843098,284.9143469222861,3.976141179651037e-05,0.009930486593843098,0.00046828683717078733
147,3,4,7,0.0014895729890764648,0.0019860973187686196,0.003475670307845084,326.3042317389566,0.0004473158827107417,0.003475670307845084,0.00013616311761898944
148,9,12,21,0.004468718967229395,0.005958291956305859,0.010427010923535254,316.8786479607092,0.00013419476481322252,0.010427010923535254,0.00042583396335270113
149,6,6,12,0.0029791459781529296,0.0029791459781529296,0.005958291956305859,298.1436346881862,0.0009542738831162489,0.005958291956305859,0.00027352812664128593
150,8,8,16,0.003972194637537239,0.003972194637537239,0.007944389275074478,291.35551779175233,8.946317654214834e-05,0.007944389275074478,0.0003628141770528189
151,9,5,14,0.004468718967229395,0.0024826216484607746,0.006951340615690168,330.69499587134584,0.006396617122763606,0.006951340615690168,0.00029043710477595625
152,9,6,15,0.004468718967229395,0.0029791459781529296,0.007447864945382324,298.02357789476315,2.4850882372818984e-05,0.007447864945382324,0.0003297374049532642
153,11,15,26,0.005461767626613704,0.007447864945382324,0.012909632571996028,277.14424367605017,0.0,0.012909632571996028,0.0005308405635532201
154,4,7,11,0.0019860973187686196,0.003475670307845084,0.005461767626613704,371.60747008514727,0.0017892635308429667,0.005461767626613704,0.0001942531673602123
155,9,9,18,0.004468718967229395,0.004468718967229395,0.00893743793445879,319.2823246192776,3.479123532194657e-05,0.00893743793445879,0.0002659345033321236
156,4,10,14,0.0019860973187686196,0.004965243296921549,0.006951340615690168,225.54331479060372,2.4850882372818984e-05,0.006951340615690168,0.00023539968482719686
157,4,7,11,0.0019860973187686196,0.003475670307845084,0.005461767626613704,321.2406416412982,4.970176474563797e-05,0.005461767626613704,0.00016305314317416943
158,7,8,15,0.003475670307845084,0.003972194637537239,0.007447864945382324,318.46110695991314,0.0,0.007447864945382324,0.0002985784151415442
159,9,13,22,0.004468718967229395,0.006454816285998014,0.010923535253227408,279.55953807188916,0.0004721667650835607,0.010923535253227408,0.00041837373268405247
160,4,6,10,0.0019860973187686196,0.0029791459781529296,0.004965243296921549,231.44715912583086,6.958247064389315e-05,0.004965243296921549,0.00020179311558579113
161,13,15,28,0.006454816285998014,0.007447864945382324,0.013902681231380337,276.7792450410353,0.0002634193531518812,0.013902681231380337,0.0005950874944112508
162,6,6,12,0.0029791459781529296,0.0029791459781529296,0.005958291956305859,251.77906111031578,0.00016898600013516907,0.005958291956305859,0.0002173980296518154
163,7,11,18,0.003475670307845084,0.005461767626613704,0.00893743793445879,373.2240075700703,0.0011878721774207473,0.00893743793445879,0.00023829513081547908
164,9,4,13,0.004468718967229395,0.0019860973187686196,0.006454816285998014,238.98777044916764,0.0,0.006454816285998014,0.0004301000345389999
165,10,8,18,0.004965243296921549,0.003972194637537239,0.00893743793445879,349.33275774478034,0.0025248496490784087,0.00893743793445879,0.0006004660417249819
166,9,6,15,0.004468718967229395,0.0029791459781529296,0.007447864945382324,282.3501604025387,0.0,0.007447864945382324,0.00045739584803387314
167,6,8,14,0.0029791459781529296,0.003972194637537239,0.006951340615690168,197.33875294586133,3.976141179651037e-05,0.006951340615690168,0.00042716437161085044
168,15,14,29,0.007447864945382324,0.006951340615690168,0.014399205561072492,293.5221553905882,0.00017892635308429668,0.014399205561072492,0.0007258373942229555
169,9,10,19,0.004468718967229395,0.004965243296921549,0.009433962264150943,316.3203863313631,0.0002485088237281898,0.009433962264150943,0.00037923122077794936
170,2,8,10,0.0009930486593843098,0.003972194637537239,0.004965243296921549,303.5208912040231,0.00015904564718604149,0.004965243296921549,0.00015228554985413436
171,5,3,8,0.0024826216484607746,0.0014895729890764648,0.003972194637537239,236.07058336606437,4.970176474563797e-05,0.003972194637537239,0.0002477750374213614
172,9,7,16,0.004468718967229395,0.003475670307845084,0.007944389275074478,377.23081758255563,0.0035685867087368057,0.007944389275074478,0.00047096038922748296
173,8,5,13,0.003972194637537239,0.0024826216484607746,0.006454816285998014,320.4077828661305,0.00010437370596583973,0.006454816285998014,0.00027364056816541913
174,17,11,28,0.008440913604766634,0.005461767626613704,0.013902681231380337,278.7214155791011,0.00021868776488080704,0.013902681231380337,0.0006834858618737972
175,3,5,8,0.0014895729890764648,0.0024826216484607746,0.003972194637537239,179.56987329127867,0.0,0.003972194637537239,0.00019799704088142433
176,11,6,17,0.005461767626613704,0.0029791459781529296,0.008440913604766634,359.15896054196173,0.0,0.008440913604766634,0.0004003051325877145
177,6,9,15,0.0029791459781529296,0.004468718967229395,0.007447864945382324,243.22866052139906,0.0,0.007447864945382324,0.00028750673261195426
178,7,8,15,0.003475670307845084,0.003972194637537239,0.007447864945382324,346.7290809316779,1.9880705898255186e-05,0.007447864945382324,0.00028564125862123434
179,7,6,13,0.003475670307845084,0.0029791459781529296,0.006454816285998014,249.16739001574564,4.9701764745637964e-06,0.006454816285998014,0.0003311953876351831
180,12,8,20,0.005958291956305859,0.003972194637537239,0.009930486593843098,404.8220833764118,0.013692836187423259,0.009930486593843098,0.0004910029309060138
181,4,4,8,0.0019860973187686196,0.0019860973187686196,0.003972194637537239,212.86436322854098,0.0,0.003972194637537239,0.00021234877067429533
182,3,11,14,0.0014895729890764648,0.005461767626613704,0.006951340615690168,183.20397407008454,0.0,0.006951340615690168,0.0002490560429272781
183,9,4,13,0.004468718967229395,0.0019860973187686196,0.006454816285998014,357.07547929323925,0.0,0.006454816285998014,0.0003914366695381111
184,6,5,11,0.0029791459781529296,0.0024826216484607746,0.005461767626613704,287.44186181399704,0.0007256457652863143,0.005461767626613704,0.00028097672035083855
185,5,3,8,0.0024826216484607746,0.0014895729890764648,0.003972194637537239,208.17445404782563,0.0,0.003972194637537239,0.00031224766908243706
186,2,5,7,0.0009930486593843098,0.0024826216484607746,0.003475670307845084,252.3954442199134,0.0,0.003475670307845084,0.00015546823552331322
187,9,9,18,0.004468718967229395,0.004468718967229395,0.00893743793445879,299.13173230577394,7.455264711845695e-05,0.00893743793445879,0.000380989406454822
188,7,7,14,0.003475670307845084,0.003475670307845084,0.006951340615690168,316.29250586204705,0.0,0.006951340615690168,0.0002100588162329373
189,6,9,15,0.0029791459781529296,0.004468718967229395,0.007447864945382324,306.2985334544479,0.000293240411999264,0.007447864945382324,0.00028421530761991477
190,5,10,15,0.0024826216484607746,0.004965243296921549,0.007447864945382324,280.3591895597207,5.964211769476556e-05,0.007447864945382324,0.0002910138851841514
191,5,2,7,0.0024826216484607746,0.0009930486593843098,0.003475670307845084,253.3075870509554,0.0,0.003475670307845084,0.00023547461263065378
192,5,5,10,0.0024826216484607746,0.0024826216484607746,0.004965243296921549,219.38439432820044,0.0,0.004965243296921549,0.0003383473817979432
193,6,7,13,0.0029791459781529296,0.003475670307845084,0.006454816285998014,236.1850488068869,0.0,0.006454816285998014,0.0002995295013146519
